cities,name,url,note,point fort,latitude,longitude
Rouen,Studio entièrement refait a neuf - 170,https://www.booking.com/hotel/fr/studio-entierement-refait-a-neuf-rouen.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKh1cOpBsACAdICJDgzOWVmMTA3LWQzNTUtNGJkYS1hNzc1LTdlNTMzYTM1ZDBiYtgCBeACAQ&sid=df032640565db697ddff2aec11794fc2&aid=304142&ucfs=1&arphpl=1&dest_id=-1462807&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=5ccb3c937a4a03a0&srepoch=1697704615&from=searchresults#hotelTmpl,8.3,"['Free WiFi', 'Free WiFi', 'Oven', 'Microwave', 'Kitchenette', 'Linens', 'Toilet paper', 'Towels', 'Private Bathroom', 'Hairdryer', 'Flat-screen TV', 'Heating', 'Tea/Coffee maker', 'Smoke-free property', 'French']",49.442,1.0893
Rouen,Eaux Spa,https://www.booking.com/hotel/fr/eaux-spa.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKh1cOpBsACAdICJDgzOWVmMTA3LWQzNTUtNGJkYS1hNzc1LTdlNTMzYTM1ZDBiYtgCBeACAQ&sid=df032640565db697ddff2aec11794fc2&aid=304142&ucfs=1&arphpl=1&dest_id=-1462807&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=5ccb3c937a4a03a0&srepoch=1697704615&from=searchresults#hotelTmpl,9.0,"['Free WiFi', 'Non-smoking rooms', 'Tea/Coffee Maker in All Rooms', 'Free WiFi', 'Non-smoking rooms', 'Tea/Coffee Maker in All Rooms', 'Toilet paper', 'Towels', 'Bathtub or shower', 'Private Bathroom', 'Toilet', 'Shower', 'Linens', 'Wardrobe or closet', 'Dining table', 'Coffee machine', 'Stovetop', 'Kitchenware', 'Electric kettle', 'Microwave', 'Refrigerator', 'Kitchenette', 'Dining area', 'Sofa', 'Sitting area', 'Streaming service (like Netflix)', 'Flat-screen TV', 'Video', 'TV', 'Tea/Coffee maker', 'Invoice provided', 'Smoke-free property', 'Heating', 'Non-smoking rooms', 'Hot tub/Jacuzzi', 'Sauna', 'French']",49.429,1.0772
Rouen,CosyRouen Bali Spa Hamman,https://www.booking.com/hotel/fr/cosyrouen-bali-spa-hamman.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKh1cOpBsACAdICJDgzOWVmMTA3LWQzNTUtNGJkYS1hNzc1LTdlNTMzYTM1ZDBiYtgCBeACAQ&sid=df032640565db697ddff2aec11794fc2&aid=304142&ucfs=1&arphpl=1&dest_id=-1462807&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=5ccb3c937a4a03a0&srepoch=1697704615&from=searchresults#hotelTmpl,9.7,"['Free WiFi', 'Non-smoking rooms', 'Free WiFi', 'Non-smoking rooms', 'Coffee machine', 'Cleaning products', 'Toaster', 'Stovetop', 'Microwave', 'Refrigerator', 'Kitchenette', 'Linens', 'Wardrobe or closet', 'Walk-in closet', 'Toilet paper', 'Towels', 'Bathtub or shower', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Spa tub', 'Bathrobe', 'Hairdryer', 'Bathtub', 'Shower', 'Dining area', 'Sofa', 'Streaming service (like Netflix)', 'Flat-screen TV', 'Cable channels', 'Satellite channels', 'Video', 'TV', 'Pay-per-view channels', 'Socket near the bed', 'Clothes rack', 'Hardwood or parquet floors', 'Tile/Marble floor', 'Hot tub', 'Outdoor furniture', 'Outdoor dining area', 'Sun deck', 'Patio', 'Terrace', 'Spa lounge/Relaxation area', 'Spa facilities', 'Turkish/Steam Bath', 'Hot tub/Jacuzzi', 'Coffee house on site', 'Wine/Champagne', 'Inner courtyard view', 'Private apartment in building', 'Invoice provided', 'Private check-in/out', 'Daily housekeeping', 'Adults only', 'Smoke-free property', 'Heating', 'Non-smoking rooms', 'CCTV outside property', 'CCTV in common areas', 'Smoke alarms', '24-hour security', 'English', 'Spanish', 'French']",49.446,1.0979
Rouen,Gare de Rouen -Moderne et élégant appartement T2,https://www.booking.com/hotel/fr/gare-de-rouen-moderne-et-elegant-appartement-t2.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKh1cOpBsACAdICJDgzOWVmMTA3LWQzNTUtNGJkYS1hNzc1LTdlNTMzYTM1ZDBiYtgCBeACAQ&sid=df032640565db697ddff2aec11794fc2&aid=304142&ucfs=1&arphpl=1&dest_id=-1462807&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=5ccb3c937a4a03a0&srepoch=1697704615&from=searchresults#hotelTmpl,,"['Free WiFi', 'Water sports facilities on site', 'Pet friendly', 'Heating', 'Board games/Puzzles', 'Non-smoking rooms', 'Free WiFi', 'Water sports facilities on site', 'Pet friendly', 'Heating', 'Board games/Puzzles', 'Non-smoking rooms', 'Dining table', 'Coffee machine', 'Cleaning products', 'Stovetop', 'Oven', 'Kitchenware', 'Electric kettle', 'Kitchen', 'Washing machine', 'Microwave', 'Refrigerator', 'Linens', 'Wardrobe or closet', 'Toilet paper', 'Towels', 'Bathtub or shower', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower', 'Dining area', 'Sofa', 'Sitting area', 'Streaming service (like Netflix)', 'Flat-screen TV', 'TV', 'Socket near the bed', 'Sofa bed', 'Drying rack for clothing', 'Fold-up bed', 'Hardwood or parquet floors', 'Tile/Marble floor', 'Fan', 'Ironing facilities', 'Iron', 'Tea/Coffee maker', 'Water sports facilities on site', 'Inner courtyard view', 'Private apartment in building', 'Semi-detached', 'Invoice provided', 'Board games/Puzzles', 'Books, DVDs or music for children', 'Board games/puzzles', 'Smoke-free property', 'Heating', 'Non-smoking rooms', 'Smoke alarms', 'Key access', 'English', 'Spanish', 'French', 'Italian']",49.4516,1.0875
Rouen,L'Horlogerie Henri IV - T1 Centre Historique Rouen,https://www.booking.com/hotel/fr/horlogerie-henri-iv-t1-centre-historique-rouen.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKh1cOpBsACAdICJDgzOWVmMTA3LWQzNTUtNGJkYS1hNzc1LTdlNTMzYTM1ZDBiYtgCBeACAQ&sid=df032640565db697ddff2aec11794fc2&aid=304142&ucfs=1&arphpl=1&dest_id=-1462807&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=5ccb3c937a4a03a0&srepoch=1697704615&from=searchresults#hotelTmpl,,"['Non-smoking rooms', 'Non-smoking rooms', 'Invoice provided', 'Smoke-free property', 'Non-smoking rooms', 'German', 'English', 'Spanish', 'French', 'Italian']",49.4412,1.0858
Le Havre,Nomad Hotel le Havre,https://www.booking.com/hotel/fr/nomad-le-havre.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKm1cOpBsACAdICJDUwMWEzYTk1LWRlOWUtNDU1NS04MzQwLTUyZDE5YmYzYzE5ONgCBeACAQ&sid=db0e44717ae5b96bdb261d97a9ecbb15&aid=304142&ucfs=1&arphpl=1&dest_id=-1441598&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=42c03c94ce2e01f2&srepoch=1697704618&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.5,"['Parking', 'Free WiFi', 'Family rooms', '24-hour front desk', 'Non-smoking rooms', 'Facilities for disabled guests', 'Bar', 'Very Good Breakfast', 'Parking', 'Free WiFi', 'Family rooms', '24-hour front desk', 'Non-smoking rooms', 'Facilities for disabled guests', 'Bar', 'Very Good Breakfast', 'Toilet paper', 'Towels', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower', 'Linens', 'Walk-in closet', 'City view', 'Landmark view', 'View', 'Outdoor furniture', 'Socket near the bed', 'Clothes rack', 'Cable channels', 'Satellite channels', 'Radio', 'Telephone', 'TV', 'Coffee house on site', 'Fruit', 'Wine/Champagne', 'Snack bar', 'Bar', 'Parking garage', 'Accessible parking', 'Daily housekeeping', 'Shared lounge/TV area', 'Baggage storage', 'Fax/Photocopying', 'Express check-in/out', 'Business center', '24-hour front desk', 'Fire extinguishers', 'CCTV in common areas', 'Smoke alarms', 'Security alarm', 'Key card access', '24-hour security', 'Safe', 'Air conditioning', 'Smoke-free property', 'Hardwood or parquet floors', 'Heating', 'Soundproof', 'Interconnecting room(s) available', 'Soundproof rooms', 'Elevator', 'Family rooms', 'Facilities for disabled guests', 'Non-smoking rooms', 'German', 'English', 'Spanish', 'French']",49.4933,0.1253
Saint-Malo,Hotel Ajoncs d'Or,https://www.booking.com/hotel/fr/ajoncsdor.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKc1cOpBsACAdICJGFhNzg5MjJjLWNmZjAtNDMxNy05NjUyLTlkOGIxNDFmMzRiMdgCBeACAQ&sid=778d0dccef7fcf239a93650e71e580dc&aid=304142&ucfs=1&arphpl=1&dest_id=-1466824&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=c9953c93c1be0047&srepoch=1697704615&from=searchresults#hotelTmpl,8.4,"['Very Good Breakfast', 'Facilities for disabled guests', 'Wine/Champagne', 'Pet friendly', 'Family rooms', 'Bar', 'Free WiFi', 'Room service', 'Elevator', 'Toilet with grab rails', 'Very Good Breakfast', 'Facilities for disabled guests', 'Wine/Champagne', 'Pet friendly', 'Family rooms', 'Bar', 'Free WiFi', 'Room service', 'Elevator', 'Toilet with grab rails', 'Toilet paper', 'Towels', 'Bathtub or shower', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Wardrobe or closet', 'City view', 'Desk', 'Flat-screen TV', 'Telephone', 'TV', 'Coffee house on site', 'Wine/Champagne', 'Special diet meals (on request)', 'Breakfast in the room', 'Bar', 'Minibar', 'Street parking', 'Accessible parking', 'Daily housekeeping', 'Baggage storage', 'Wake-up service', 'Fax/Photocopying', '24-hour front desk', 'Room service', 'Invoice provided', 'Fire extinguishers', 'CCTV in common areas', 'Smoke alarms', 'Security alarm', 'Key card access', '24-hour security', 'Safe', 'Smoke-free property', 'Heating', 'Soundproof', 'Elevator', 'Family rooms', 'Facilities for disabled guests', 'Non-smoking rooms', 'Lowered sink', 'Raised toilet', 'Toilet with grab rails', 'Wheelchair accessible', 'Upper floors accessible by elevator', 'English', 'French']",48.6474,-2.0252
Bayeux,"Duplex 1er étage résidence ""Deauville"" centre Bayeux jardin aménagé commun proche des plages du débarquement- parking gratuit à proximité",https://www.booking.com/hotel/fr/deauville-bayeux.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKm1cOpBsACAdICJDU0OTQ2N2ZkLWVmNDEtNDY3YS1iZmRhLWRhOTg5ZmEyZmZkZNgCBeACAQ&sid=17b9acf5a91615368c930a8f01ce4673&aid=304142&ucfs=1&arphpl=1&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=6d713c94a7190081&srepoch=1697704618&from=searchresults#hotelTmpl,,"['Free WiFi', 'Non-smoking rooms', 'Free WiFi', 'Non-smoking rooms', 'Dining table', 'Cleaning products', 'Toaster', 'Stovetop', 'Oven', 'Kitchenware', 'Electric kettle', 'Washing machine', 'Dishwasher', 'Microwave', 'Refrigerator', 'Kitchenette', 'Linens', 'Toilet paper', 'Towels', 'Bathtub or shower', 'Toilet', 'Hairdryer', 'Shower', 'Dining area', 'Sofa', 'Sitting area', 'Flat-screen TV', 'Socket near the bed', 'Sofa bed', 'Drying rack for clothing', 'Clothes rack', 'Tile/Marble floor', 'Private entrance', 'Ironing facilities', 'Outdoor furniture', 'Outdoor dining area', 'Terrace', 'Sun deck', 'Garden', 'Beach umbrellas', 'Inner courtyard view', 'Garden view', 'View', 'Private apartment in building', 'Detached', 'Invoice provided', 'Laundry', 'Smoke-free property', 'Heating', 'Soundproof rooms', 'Non-smoking rooms', 'Smoke alarms', 'English', 'French']",49.2789,-0.7087
Bayeux,Premiere Classe Bayeux,https://www.booking.com/hotel/fr/premiere-classe-bayeux.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKm1cOpBsACAdICJDU0OTQ2N2ZkLWVmNDEtNDY3YS1iZmRhLWRhOTg5ZmEyZmZkZNgCBeACAQ&sid=17b9acf5a91615368c930a8f01ce4673&aid=304142&ucfs=1&arphpl=1&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=6d713c94a7190081&srepoch=1697704618&from=searchresults#hotelTmpl,7.6,"['Free parking', 'Free WiFi', 'Family rooms', 'Non-smoking rooms', 'Facilities for disabled guests', 'Good Breakfast', 'Free parking', 'Free WiFi', 'Family rooms', 'Non-smoking rooms', 'Facilities for disabled guests', 'Good Breakfast', 'Toilet paper', 'Towels', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Shower', 'Wardrobe or closet', 'Picnic area', 'Outdoor furniture', 'Sun deck', 'Socket near the bed', 'Clothes rack', 'Desk', 'Flat-screen TV', 'TV', 'Accessible parking', 'Daily housekeeping', 'Vending machine (snacks)', 'Vending machine (drinks)', 'Fax/Photocopying', 'Packed lunches', 'Board games/Puzzles', 'Fire extinguishers', 'CCTV outside property', 'CCTV in common areas', 'Smoke alarms', 'Security alarm', '24-hour security', 'Air conditioning', 'Smoke-free property', 'Heating', 'Soundproof', 'Interconnecting room(s) available', 'Elevator', 'Family rooms', 'Facilities for disabled guests', 'Non-smoking rooms', 'Lowered sink', 'Raised toilet', 'Toilet with grab rails', 'Wheelchair accessible', 'Upper floors accessible by elevator', 'English', 'Spanish', 'French', 'Moldovan', 'Russian']",49.2694,-0.7067
Bayeux,Duplex Le Louisels,https://www.booking.com/hotel/fr/duplex-le-louisels.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKm1cOpBsACAdICJDU0OTQ2N2ZkLWVmNDEtNDY3YS1iZmRhLWRhOTg5ZmEyZmZkZNgCBeACAQ&sid=17b9acf5a91615368c930a8f01ce4673&aid=304142&ucfs=1&arphpl=1&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=6d713c94a7190081&srepoch=1697704618&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.6,"['Free WiFi', 'Non-smoking rooms', 'Free WiFi', 'Non-smoking rooms', 'Dining table', 'Coffee machine', 'Toaster', 'Stovetop', 'Oven', 'Electric kettle', 'Kitchen', 'Washing machine', 'Dishwasher', 'Microwave', 'Refrigerator', 'Toilet paper', 'Towels', 'Private Bathroom', 'Toilet', 'Hairdryer', 'Bathtub', 'Sofa', 'Flat-screen TV', 'TV', 'Sofa bed', 'Drying rack for clothing', 'Upper floors accessible by stairs only', 'Tea/Coffee maker', 'Inner courtyard view', 'Private apartment in building', 'Invoice provided', 'Board games/Puzzles', 'Books, DVDs or music for children', 'Board games/puzzles', 'Smoke-free property', 'Heating', 'Non-smoking rooms', 'Smoke alarms', 'Key access']",49.2754,-0.6968
Rouen,Cottage scandinave,https://www.booking.com/hotel/fr/cottage-scandinave.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKh1cOpBsACAdICJDgzOWVmMTA3LWQzNTUtNGJkYS1hNzc1LTdlNTMzYTM1ZDBiYtgCBeACAQ&sid=df032640565db697ddff2aec11794fc2&aid=304142&ucfs=1&arphpl=1&dest_id=-1462807&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=5ccb3c937a4a03a0&srepoch=1697704615&from=searchresults#hotelTmpl,,"['Free parking', 'Free WiFi', 'Family rooms', 'Free parking', 'Free WiFi', 'Family rooms', 'Dining table', 'Coffee machine', 'Cleaning products', 'Toaster', 'Stovetop', 'Electric kettle', 'Kitchen', 'Washing machine', 'Microwave', 'Refrigerator', 'Linens', 'Wardrobe or closet', 'Toilet paper', 'Towels', 'Bathtub or shower', 'Private Bathroom', 'Free toiletries', 'Hairdryer', 'Shower', 'Dining area', 'Sofa', 'Sitting area', 'Desk', 'Flat-screen TV', 'TV', 'Socket near the bed', 'Sofa bed', 'Clothes rack', 'Hardwood or parquet floors', 'Soundproof', 'Tea/Coffee maker', 'Private apartment in building', 'Semi-detached', 'Invoice provided', 'Smoke-free property', 'Heating', 'Soundproof rooms', 'Family rooms', 'CCTV in common areas', 'Spanish', 'French']",49.4526,1.0593
